TimeStamp,pps_tx_rate_3s,bps_tx_rate_3s,pps_rx_rate_3s,bps_rx_rate_3s,udp_pps_tx_rate_3s,udp_bps_tx_rate_3s,udp_pps_rx_rate_3s,udp_bps_rx_rate_3s,voip_pps_tx_rate_3s,voip_bps_tx_rate_3s,voip_pps_rx_rate_3s,voip_bps_rx_rate_3s,tcp_bps_tx_rate_3s,tcp_bps_rx_rate_3s,endp_running,udp_running,tcp_running,l4_running,voip_running,voip_rtp_active,udp_drop_pps_3s,voip_drop_pps_3s,tcp_dropped_pkts,tx_pkts,rx_pkts,udp_tx_pkts,udp_rx_pkts,udp_dropped_pkts,voip_dropped_pkts,l4-url-ps-3s,l4-rxbps-3s,l4-txbps-3s,l4-errors,l3-tcp-conn-active,l3-tcp-cx-estab,l3-tcp6-conn-active,l3-tcp6-cx-estab,l3-udp-conn-active,l3-udp-cx-estab,l3-udp6-conn-active,l3-udp6-cx-estab
1645099755544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501224,2475123,2501224,2475123,24513,0,0,0,0,0,0,0,0,0,0,10,0,0
1645099759700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501224,2475123,2501224,2475123,24513,0,0,0,0,0,0,0,0,0,0,10,0,0
1645099762837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501224,2475123,2501224,2475123,24513,0,0,0,0,0,0,0,0,0,0,10,0,0
1645099765888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501224,2475123,2501224,2475123,24513,0,0,0,0,0,0,0,0,0,0,10,0,0
1645099769228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501224,2475123,2501224,2475123,24513,0,0,0,0,0,0,0,0,0,0,10,0,0
1645099771464,2695,31816175,2688,31812350,2695,31816175,2688,31812350,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2503937,2477835,2503937,2477835,24513,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099774674,2705,31871575,2702,31860898,2705,31871575,2702,31860898,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2512220,2486180,2512220,2486180,24514,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099777933,2704,31849997,2701,31858711,2704,31849997,2701,31858711,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2520623,2494622,2520623,2494622,24514,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099780956,2705,31874120,2703,31877635,2705,31874120,2703,31877635,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2528464,2502531,2528464,2502531,24514,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099784228,2705,31869746,2701,31859862,2705,31869746,2701,31859862,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2537064,2511194,2537064,2511194,24516,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099787171,2706,31885571,2712,31969620,2706,31885571,2712,31969620,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2545602,2519742,2545602,2519742,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099790063,2710,31925240,2707,31918328,2710,31925240,2707,31918328,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2553374,2526904,2553374,2526904,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099793116,2707,31894176,2705,31894243,2707,31894176,2705,31894243,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2561419,2535301,2561419,2535301,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099796163,2704,31860899,2701,31853518,2704,31860899,2701,31853518,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2569134,2543373,2569134,2543373,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099799004,2706,31888199,2704,31889597,2706,31888199,2704,31889597,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2577320,2551796,2577320,2551796,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099802158,2708,31899404,2705,31905107,2708,31899404,2705,31905107,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2585872,2560330,2585872,2560330,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099805162,2711,31936474,2707,31931724,2711,31936474,2707,31931724,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2594006,2567821,2594006,2567821,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099808182,2714,31980080,2710,31976499,2714,31980080,2710,31976499,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2602143,2575606,2602143,2575606,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099811227,2713,31975610,2713,31980473,2713,31975610,2713,31980473,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2610179,2583863,2610179,2583863,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099814134,2714,31979467,2711,31991223,2714,31979467,2711,31991223,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2617979,2591914,2617979,2591914,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099817195,2714,31972635,2703,31872348,2714,31972635,2703,31872348,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2626610,2600108,2626610,2600108,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099820238,2712,31950819,2709,31951428,2712,31950819,2709,31951428,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2634704,2608613,2634704,2608613,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099823162,2710,31937136,2708,31941999,2710,31937136,2708,31941999,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2642611,2617144,2642611,2617144,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099826210,2709,31927683,2708,31927777,2709,31927683,2708,31927777,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2650985,2625189,2650985,2625189,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099829161,2703,31849351,2701,31849978,2703,31849351,2701,31849978,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2659317,2632837,2659317,2632837,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099832179,2714,31978575,2711,31967975,2714,31978575,2711,31967975,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2667601,2641128,2667601,2641128,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099835163,2705,31867812,2702,31867259,2705,31867812,2702,31867259,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2674999,2648494,2674999,2648494,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099838170,2705,31868086,2702,31868990,2705,31868086,2702,31868990,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2683222,2657152,2683222,2657152,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099841220,2711,31941712,2708,31931926,2711,31941712,2708,31931926,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2691325,2665602,2691325,2665602,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099844102,2711,31950996,2709,31965891,2711,31950996,2709,31965891,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2699458,2673655,2699458,2673655,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099847240,2711,31947823,2709,31947987,2711,31947823,2709,31947987,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2707750,2682322,2707750,2682322,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099850183,2712,31949163,2711,31955249,2712,31949163,2711,31955249,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2716237,2690421,2716237,2690421,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099853238,2710,31923774,2715,32005352,2710,31923774,2715,32005352,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2723684,2697552,2723684,2697552,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099856187,2709,31910347,2705,31902925,2709,31910347,2705,31902925,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2731690,2705904,2731690,2705904,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099859195,2708,31906968,2703,31890558,2708,31906968,2703,31890558,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2740134,2714270,2740134,2714270,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099862235,2704,31857138,2701,31854407,2704,31857138,2701,31854407,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2748676,2722468,2748676,2722468,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099865160,2704,31854471,2700,31842788,2704,31854471,2700,31842788,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2756817,2730484,2756817,2730484,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099868175,2702,31834664,2701,31847368,2702,31834664,2701,31847368,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2764815,2738944,2764815,2738944,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099871073,2703,31846316,2699,31832794,2703,31846316,2699,31832794,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2772490,2746183,2772490,2746183,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099874029,2703,31846904,2699,31841071,2703,31846904,2699,31841071,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2780770,2754578,2780770,2754578,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099877222,2702,31836321,2700,31836072,2702,31836321,2700,31836072,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2788446,2762751,2788446,2762751,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099880227,2702,31841428,2700,31831631,2702,31841428,2700,31831631,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2796589,2771141,2796589,2771141,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099883130,2704,31863366,2703,31890067,2704,31863366,2703,31890067,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2804979,2779191,2804979,2779191,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099886010,2715,31995379,2711,31975893,2715,31995379,2711,31975893,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2813070,2786587,2813070,2786587,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099889129,2704,31857846,2702,31861712,2704,31857846,2702,31861712,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2821466,2795004,2821466,2795004,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099892136,2707,31895410,2703,31882311,2707,31895410,2703,31882311,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2828976,2802866,2828976,2802866,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099895250,2706,31884749,2704,31881082,2706,31884749,2704,31881082,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2837408,2811149,2837408,2811149,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099898023,2709,31911603,2706,31904908,2709,31911603,2706,31904908,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2845972,2819893,2845972,2819893,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
1645099901204,2705,31880691,2702,31875826,2705,31880691,2702,31875826,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,2854734,2828524,2854734,2828524,24518,0,0,0,0,0,0,0,0,0,8,10,0,0
